smiles	zinc_id	inchikey	mwt	logp	reactive	purchasable	tranche_name	features
CCn1ncc(B(O)O)c1C(N)=O	2241481282	SSLXYOSPMINOAY-UHFFFAOYSA-N	182.976	-2.318	50	10	AAGE	
NC(=O)NNC(=O)[C@H]1CCCO1	70190742	PHDJFHTUVNLSLP-SCSAIBSYSA-N	173.172	-1.135	50	10	AAGE	
NCCn1cc(C(=O)NN)nn1	84378839	NMSQIGJJCSSTCS-UHFFFAOYSA-N	170.176	-2.160	50	10	AAGE	
CCC(=O)N/N=C(/NC)NN	104549890	UHPDAJUKGZYDNM-UHFFFAOYSA-N	159.193	-1.534	50	10	AAGE	
C[C@H]1CC(=O)N(CCC(=O)NN)C1=O	110870811	PPFVWKGGXXTFGE-YFKPBYRVSA-N	199.210	-1.239	50	10	AAGE	
CN(C)NC(=O)[C@H]1COC[C@H]1N	147314626	JWEZUOQUVALVIL-NTSWFWBYSA-N	173.216	-1.447	50	10	AAGE	
COc1ccc(B(O)O)c(C(C)=O)n1	238429673	BILYZBILZOCDKO-UHFFFAOYSA-N	194.983	-1.027	50	10	AAGE	
Cc1ncc(C#N)cc1B(O)O	238574497	DTGVOQRESWRRTO-UHFFFAOYSA-N	161.957	-1.059	50	10	AAGE	
NCC(=O)N/N=C/c1ncc[nH]1	238602006	JOOJLWNKDNKTIS-ONNFQVAWSA-N	167.172	-1.182	50	10	AAGE	
OB(O)c1cnc2c(c1)CCN2	238655426	UBDWPQMQODNLLD-UHFFFAOYSA-N	163.973	-1.271	50	10	AAGE	
CNNC(=O)[C@@H](N)[C@H]1CCN(C)C1	259017177	IHCWDTPQHRJYOS-BQBZGAKWSA-N	186.259	-1.484	50	10	AAGE	
Cn1c(B(O)O)cnc1C(=O)O	307704677	TYJBMGGPWIEBSI-UHFFFAOYSA-N	169.933	-2.202	50	10	AAGE	
CO[C@H](C)Cn1ccc(B(O)O)n1	703686932	KKPAMOXNBFAPIY-ZCFIWIBFSA-N	184.004	-1.402	50	10	AAGE	
NNC(=O)[C@H]1CNC[C@@H]1F	1880008926	KENQDTWPPHLGJM-IMJSIDKUSA-N	147.153	-1.466	50	10	AAGE	
C[C@@H]1CNC[C@H](CC(=O)NN)O1	1880772312	XAQDXEUZBVXBHU-RITPCOANSA-N	173.216	-1.257	50	10	AAGE	
CC1(C)[C@H](O)[C@@H](O)CN1C(=O)NN	1882318341	CYPIMWBHSQYQGR-CRCLSJGQSA-N	189.215	-1.614	50	10	AAGE	
C[C@H](CC(=O)NN)N1C[C@H](O)[C@H]1C	1882447057	OFILUOLWWHFEOP-QYNIQEEDSA-N	187.243	-1.180	50	10	AAGE	
Cc1cc(=NCB(O)O)[nH]cn1	1923933640	JOZNSUUTCQKKHB-UHFFFAOYSA-N	166.977	-1.369	50	10	AAGE	
CN(C)CCCC(=O)NCB(O)O	1931358024	QAEXEHBUALFIFR-UHFFFAOYSA-N	188.036	-1.544	50	10	AAGE	
Cn1cnc(NC(=O)C#CB(O)O)c1	2241468448	ONFHUPYXKWEIDA-UHFFFAOYSA-N	192.971	-1.626	50	10	AAGE	
NC(=O)CNC(=O)C1(B(O)O)CC1	2241479047	QKGUYJCGKVUSHJ-UHFFFAOYSA-N	185.976	-2.405	50	10	AAGE	
Cc1cc(C(=O)N(C)C)oc1B(O)O	2241480729	OKQWPNBHJLIWLP-UHFFFAOYSA-N	196.999	-1.030	50	10	AAGE	
C[C@H](C(=O)NN)N1CC[C@](C)(O)C1	300028365	FIXUBZLSZLYTPZ-SVRRBLITSA-N	187.243	-1.179	50	10	AAGE	
CC(=O)NNC(=O)[C@H]1CCO1	306480413	FIUHCXUEGVGZTF-RXMQYKEDSA-N	158.157	-1.057	50	10	AAGE	
CN(NC(=O)[C@H]1CCO1)C(N)=O	307027334	ZYFISEFRZVNYFK-SCSAIBSYSA-N	173.172	-1.183	50	10	AAGE	
CNC(=O)NNC(=O)CNC(C)=O	307133714	NEYBNVVDVZREHT-UHFFFAOYSA-N	188.187	-1.917	50	10	AAGE	
CC(=O)NNC(=O)Cn1nccn1	307613686	MBGIXINOMIHBIB-UHFFFAOYSA-N	183.171	-1.555	50	10	AAGE	
C[C@H](C(N)=O)N(C)C(=O)NN	711111958	HMYRQIBEPXHHBL-GSVOUGTGSA-N	160.177	-1.625	50	10	AAGE	
O=CC1=C=C(C2=[C]NC#CN2)NN1	885197893	TUUPDQJJFYZAKS-UHFFFAOYSA-N	173.155	-1.584	50	10	AAGE	
C[C@@H](Cn1ccc(B(O)O)n1)N(C)C	1884945379	LFVYPOBVGPVGLU-ZETCQYMHSA-N	197.047	-1.487	50	10	AAGE	
C[C@H]1C[C@@H]1S(=O)(=O)NCB(O)O	1953599544	GXTHVNZRSJPVGS-WHFBIAKZSA-N	193.033	-1.674	50	10	AAGE	
NNC(=O)[C@@H]1COC[C@H]1N	85374383	SQMWJHQZPZAGAB-QWWZWVQMSA-N	145.162	-2.050	50	10	AAGE	
Cn1ncc(N)c1B(O)O	204450356	SGYKYNPYSJCNHK-UHFFFAOYSA-N	140.939	-2.318	50	10	AAGE	
C[S@@](=O)CCCNC(=O)NN	229361682	JIHOTTKIILZWJM-LLVKDONJSA-N	179.245	-1.072	50	10	AAGE	
O[C@H]1[C@H](O)[C@H](O)[C@@H](Cl)[C@H](O)[C@H]1O	306225858	BSMLUJHFZGTHOG-RTWKJESVSA-N	198.602	-2.588	50	10	AAGE	
O=CNNC(=O)c1cccc[n+]1[O-]	306416687	RTCCFDOUXQGQBL-UHFFFAOYSA-N	181.151	-1.289	50	10	AAGE	
COCC(=O)N[C@@H](C)C(=O)NN	308198006	VEQIDQMNIDRFNC-BYPYZUCNSA-N	175.188	-1.873	50	10	AAGE	
N#CCCC[C@H](N)C(=O)NN	709428332	POBSWAXJWZTQGI-YFKPBYRVSA-N	156.189	-1.003	50	10	AAGE	
CN1CCC[C@H]1C(=O)NNC(N)=O	1931433220	PRZCKAUKAZUEIT-YFKPBYRVSA-N	186.215	-1.220	50	10	AAGE	
COCCOC[C@H](N)[C@@H](O)C#N	1952813522	HVYRQEAOMOLDPP-BQBZGAKWSA-N	174.200	-1.139	50	10	AAGE	
NNC(=O)N[C@H]1CCO[C@H]1C(N)=O	1954182792	KTORXUURLADZKP-IUYQGCFVSA-N	188.187	-2.198	50	10	AAGE	
C[C@@H](O)[C@@H](C)NC(=O)C#CB(O)O	2241468087	HFXSOADDDCOYAF-PHDIDXHHSA-N	184.988	-2.113	50	10	AAGE	
NC(=O)CCCNC(=O)C#CB(O)O	2241472768	XNCLTFBDRBLFPO-UHFFFAOYSA-N	197.987	-2.617	50	10	AAGE	
COC(C)(C)CNC(=O)C#CB(O)O	2241478337	CHBPWPPOXBPFKJ-UHFFFAOYSA-N	199.015	-1.457	50	10	AAGE	
C=CCN(C)C(=O)C#CB(O)O	2241479180	SSYUOSDGFNHMHT-UHFFFAOYSA-N	166.973	-1.354	50	10	AAGE	
CN(C)C(=O)[C@H]1C[C@H]1B(O)O	2241496974	YCVVVPFRZDIEPG-CRCLSJGQSA-N	156.978	-1.063	50	10	AAGE	
CNCCn1ncc(C(=O)NN)c1N	238354001	JKQPMIKPFSGXFZ-UHFFFAOYSA-N	198.230	-1.712	50	10	AAGE	
CC#CC(=O)NNC(=O)C(C)(C)O	306691062	NISISFTXWUCQTL-UHFFFAOYSA-N	184.195	-1.072	50	10	AAGE	
NNC(=O)[C@H]1C[C@H]1CN1CC(O)C1	885473206	QXOMOVSRUDJONO-FSPLSTOPSA-N	185.227	-1.711	50	10	AAGE	
CCc1ncc(B(O)O)[nH]1	1880029791	GZSCSYDYQOHPEB-UHFFFAOYSA-N	139.951	-1.348	50	10	AAGE	
NC(=S)NNC(=O)C1COC1	1880148671	ZJLOXYJJWHRLOP-UHFFFAOYSA-N	175.213	-1.503	50	10	AAGE	
NNC(=O)CN1C[C@H]2COC[C@@H]21	1881023989	YWKVTAYFHRXJSC-WDSKDSINSA-N	171.200	-1.693	50	10	AAGE	
O=C(F)N1CC2(C1)OC[C@@H](O)[C@@H]2O	1882778094	OPUVEFYHMBHIMW-UHNVWZDZSA-N	191.158	-1.118	50	10	AAGE	
CO[C@H](C)C(=O)NNCCO	1929830613	NQDUZOBMWLBJNR-RXMQYKEDSA-N	162.189	-1.366	50	10	AAGE	
COCCONC(=O)C#CB(O)O	2241468460	OURVYUPSPHDXCC-UHFFFAOYSA-N	186.960	-2.304	50	10	AAGE	
O=C(N1CCNCC1)C1(B(O)O)CC1	2241474109	WQLQZOOORVWLOV-UHFFFAOYSA-N	198.031	-1.575	50	10	AAGE	
CCCN(C)C(=O)C#CB(O)O	2241476745	YRKMKAVVDVJGRX-UHFFFAOYSA-N	168.989	-1.130	50	10	AAGE	
NNC(=O)N[C@H]1C=CS(=O)(=O)C1	40168030	DRLIMPVJADAGEU-BYPYZUCNSA-N	191.212	-1.530	50	10	AAGE	
CN(C)C(=O)COCC(=O)NN	58862260	LRYXXYXXTNXELB-UHFFFAOYSA-N	175.188	-1.919	50	10	AAGE	
C[C@@H](C(=O)NN)N1CC[C@@H](O)C1	216311149	NEXCQCLHJBHROB-NTSWFWBYSA-N	173.216	-1.569	50	10	AAGE	
CC(=O)NCCNNC(C)=O	219673619	QUJLVKWCNRNNFJ-UHFFFAOYSA-N	159.189	-1.237	50	10	AAGE	
OB(O)c1cncc(-n2cncn2)c1	238657583	FNBQGQDZGGCLEL-UHFFFAOYSA-N	189.971	-1.658	50	10	AAGE	
O=CC1=C[C@H](O)[C@@H](O)[C@@H](O)C1	238723608	UZGBQMZZECVISB-LYFYHCNISA-N	158.153	-1.402	50	10	AAGE	
C[C@@H]1C[C@H]1C(=O)NCC(=O)NN	306631746	OCRDTJRNEVCZNF-RFZPGFLSSA-N	171.200	-1.252	50	10	AAGE	
Cn1cncc1CNC(=O)C(=O)NN	307486835	VIPVYAATLYERRU-UHFFFAOYSA-N	197.198	-1.974	50	10	AAGE	
O=C[C@H](Cl)[C@H](O)[C@@H](O)[C@H](O)CO	307906593	RBEGMPAFDRYYIG-FSIIMWSLSA-N	198.602	-2.132	50	10	AAGE	
C[C@H](C(N)=O)[S@](=O)CC(=O)NN	526910989	ORTFNSRQCCFNOS-GJJZLTNQSA-N	193.228	-2.401	50	10	AAGE	
Cc1nccc(C(=O)NCB(O)O)n1	702030757	REVKLVOVVJFFDT-UHFFFAOYSA-N	194.987	-1.473	50	10	AAGE	
NNC(=O)CN1CC2(CC[C@@H]2O)C1	1882207676	JTANEIQYADDXTF-LURJTMIESA-N	185.227	-1.567	50	10	AAGE	
C[C@@H]1Cn2nc(B(O)O)cc2CO1	1887069612	HUDVVHBSBPDGMF-RXMQYKEDSA-N	181.988	-1.518	50	10	AAGE	
C[C@H](O)C(=O)N1CC[C@H](B(O)O)C1	1891516000	CNORMAZPEUYDBX-WDSKDSINSA-N	187.004	-1.558	50	10	AAGE	
C[C@H](C(=O)NN)N1C[C@@H]2C[C@@H](O)[C@H]2C1	1931412486	JEVUDIYIMUOKIR-VGRMVHKJSA-N	199.254	-1.323	50	10	AAGE	
C[C@@H](C(=O)NNCCO)N(C)C	1931436742	CIROFHWZOQEJKH-LURJTMIESA-N	175.232	-1.450	50	10	AAGE	
O=C(CCl)N1CC(O)(CO)C1	1953326314	LAQAFLSANKELEQ-UHFFFAOYSA-N	179.603	-1.209	50	10	AAGE	
C[C@@H](N)CNc1ncccc1B(O)O	2210068290	PKDKEAFCEBQBQY-ZCFIWIBFSA-N	195.031	-1.480	50	10	AAGE	
O=C(C#CB(O)O)N1CCOCC1	2241478320	CBZYUNAQEUKXTN-UHFFFAOYSA-N	182.972	-2.139	50	10	AAGE	
COC[C@H](N)C(=O)NN	88004449	NIKRDIJQAWZRTE-VKHMYHEASA-N	133.151	-2.050	50	10	AAGE	
C[C@@H](CO)C(=O)NN	200267386	KYDRUBOGWMQXPM-VKHMYHEASA-N	118.136	-1.395	50	10	AAGE	
CC[C@H](N)C(=O)N(C)[C@H](C)B(O)O	222268523	XLDOIPBSVVFRIC-RITPCOANSA-N	188.036	-1.417	50	10	AAGE	
NC[C@@H](O)C[C@H](N)CC(=O)NN	238625757	OYCSBHNCMBEVDU-WHFBIAKZSA-N	176.220	-2.597	50	10	AAGE	
O=CC1=C[C@@H](O)[C@H](O)CO1	238674554	SOWXNHCSGHGSDY-PHDIDXHHSA-N	144.126	-1.179	50	10	AAGE	
C[C@@H](C(=O)NN)N1CCC[C@H]1CO	251546624	LIKBWTYINCSSDW-BQBZGAKWSA-N	187.243	-1.179	50	10	AAGE	
CN(CCO)C1=C(C#N)C#CNN1	642849888	APOWFWQEMRLYCC-UHFFFAOYSA-N	178.195	-1.286	50	10	AAGE	
NNC(=O)[C@@H]1CCC[C@H](CO)O1	1877235850	IPWCREDYSCBYEH-RITPCOANSA-N	174.200	-1.094	50	10	AAGE	
C[C@@H]1C[C@]1(F)C(=O)NCC#CB(O)O	1905733276	UTYRQNAHSBFGCL-HTRCEHHLSA-N	198.990	-1.134	50	10	AAGE	
C[C@@H](CC(N)=O)N(C)C(=O)NN	1931395873	JGGYTOILRNXVFD-BYPYZUCNSA-N	174.204	-1.235	50	10	AAGE	
C[C@@H]1C[C@@H]1S(=O)(=O)NCB(O)O	1953599543	GXTHVNZRSJPVGS-UHNVWZDZSA-N	193.033	-1.674	50	10	AAGE	
NC(=O)NNC(=O)c1cc(O)ncn1	1956393839	PNPDQTBWWXZAEG-UHFFFAOYSA-N	197.154	-1.505	50	10	AAGE	
CCN(OC)c1ncncc1B(O)O	1956957911	VVGXAICDEFLMHD-UHFFFAOYSA-N	197.003	-1.456	50	10	AAGE	
NCC1CN(C(=O)C2(B(O)O)CC2)C1	2241473009	BKEBWEHFPMROIW-UHFFFAOYSA-N	198.031	-1.590	50	10	AAGE	
O=CNCc1ccccc1B(O)O	2241556504	YQDGDDKKUPOLQU-UHFFFAOYSA-N	178.984	-1.388	50	10	AAGE	
N[C@@H](CO)C(=O)OC(=O)[C@@H](N)CO	118188556	YXYFUYYLTGYWTL-IMJSIDKUSA-N	192.171	-3.305	50	10	AAGE	
C[C@@H](B(O)O)N1CC[C@@H](N)C1=O	195465388	LNNSDUKNRSVWPP-CRCLSJGQSA-N	171.993	-2.054	50	10	AAGE	
CCCCC(=O)NNC(=O)C(N)=O	196434090	MGUPIAHPOBCLRT-UHFFFAOYSA-N	187.199	-1.191	50	10	AAGE	
N#CCCNCc1ccc(B(O)O)o1	204075869	IQKWXNHPHARNCJ-UHFFFAOYSA-N	193.999	-1.037	50	10	AAGE	
CCCC(=O)N/N=C(/N)C(=O)NN	220099987	IUPUIPSVVHRJOQ-UHFFFAOYSA-N	187.203	-1.835	50	10	AAGE	
NNc1cc(S)ccc1B(O)O	306650340	HKJCXJNNVBFHDB-UHFFFAOYSA-N	184.029	-1.059	50	10	AAGE	
OB(O)c1c(O)ccc2nc[nH]c12	306701526	KYWOAKDMQRTAAN-UHFFFAOYSA-N	177.956	-1.052	50	10	AAGE	
NNC(=O)[C@H](O)C[C@@H](O)[C@H](O)CO	308123030	QUOAGKAVEJSDPQ-UOWFLXDJSA-N	194.187	-3.559	50	10	AAGE	
C[C@H]1CN(CC(=O)NN)C(=O)O1	606252030	HARKVSVOZMBKHK-BYPYZUCNSA-N	173.172	-1.183	50	10	AAGE	
COC(C)(C)Cn1cc(B(O)O)cn1	694530314	DEWPCOCJCVMOIM-UHFFFAOYSA-N	198.031	-1.012	50	10	AAGE	
O=C(C[C@@H]1CCOC1)NCB(O)O	701961286	UUEMAPUBZGHLEA-LURJTMIESA-N	187.004	-1.459	50	10	AAGE	
NNC(=O)NC[C@H]1CCO1	1880067321	UMQLSSOKCGRNPU-SCSAIBSYSA-N	145.162	-1.052	50	10	AAGE	
N[C@@]1(B(O)O)[C@H]2[C@H]3C[C@@H]1C[C@H]32	1880381904	CWEDDDLIAXZOMU-IBISWUOJSA-N	152.990	-1.018	50	10	AAGE	
C=C1C[C@@H]1C(=O)NCB(O)O	1890910662	HJKHHZJSDDUUJE-YFKPBYRVSA-N	154.962	-1.309	50	10	AAGE	
C[C@H](C(=O)NN)N1C[C@@H]2C[C@@]2(CO)C1	1899605582	KXBANBPEDVATIR-FJXKBIBVSA-N	199.254	-1.321	50	10	AAGE	
O=S(=O)(NCB(O)O)N1CCC1	1929939587	QTMKYYQAVBNROT-UHFFFAOYSA-N	194.021	-2.462	50	10	AAGE	
NNC(=O)[C@@H]1[C@H]2NCCO[C@@H]21	1929947284	UVEDMMJVATUIFM-UOWFLXDJSA-N	157.173	-2.037	50	10	AAGE	
NNC(=O)N1C[C@@H]2C[C@@H](O)[C@H]2C1	1931412679	KQDQPAHJLYZOEK-HCWXCVPCSA-N	171.200	-1.118	50	10	AAGE	
C[C@@H]1CC(=O)N1C(=O)[C@H]1C[C@H]1B(O)O	2241481098	OPAMEPGVUOXKRI-NGJCXOISSA-N	196.999	-1.003	50	10	AAGE	
OC[C@@H]1O[C@H](Cl)[C@H](O)[C@@H]1O	145672306	ZKHGIPARYPCVPA-RSJOWCBRSA-N	168.576	-1.336	50	10	AAGE	
NC[C@H](CO)SS(=O)(=O)O	238805515	SSJCFCJPNINAMV-GSVOUGTGSA-N	187.242	-1.158	50	10	AAGE	
NNC(=O)CN1CCOC[C@H](O)C1	307112967	AJDXHJJIUOWIES-ZCFIWIBFSA-N	189.215	-2.331	50	10	AAGE	
C[C@@H]1NC(=O)CC[C@@H]1NC(=O)NN	307599099	QIVUFWAYOOAIPO-WHFBIAKZSA-N	186.215	-1.174	50	10	AAGE	
CNNC(=O)Cn1cccnc1=O	704632665	TXCDPYWPSRYPPQ-UHFFFAOYSA-N	182.183	-1.506	50	10	AAGE	
CC(=O)NNC(=O)[C@H]1CCC(=O)NC1	1135818797	ZEHVQOZJTPHQCH-LURJTMIESA-N	199.210	-1.320	50	10	AAGE	
CN1CCOC[C@H]1CNC(=O)NN	1329052902	DEGWZYNAEAHQQC-ZCFIWIBFSA-N	188.231	-1.510	50	10	AAGE	
C[C@H](C(=O)NNCCO)N(C)C	1931436743	CIROFHWZOQEJKH-ZCFIWIBFSA-N	175.232	-1.450	50	10	AAGE	
NNC(=O)[C@H]1C[C@H]1C(N)=O	2241522864	NIEZPWIROXXJBA-GBXIJSLDSA-N	143.146	-1.902	50	10	AAGE	
C[C@@H](C(=O)NN)N(C)CCN(C)C	82544086	DFUSZRIQWBTRLC-ZETCQYMHSA-N	188.275	-1.142	50	10	AAGE	
C[C@@H]1OCC[C@@H]1NC(=O)C(=O)NN	157705134	FWOYXUVWLGUQNX-WHFBIAKZSA-N	187.199	-1.730	50	10	AAGE	
C[C@@H](CC(=O)NN)SCC(N)=O	300794697	ZOCVUAFZNXPMNW-BYPYZUCNSA-N	191.256	-1.027	50	10	AAGE	
CO[C@@H]1C[C@H]1C(=O)NCB(O)O	706475645	JIWLZYQYDVHRFS-RFZPGFLSSA-N	172.977	-1.851	50	10	AAGE	
O=C(NCB(O)O)C12CCN(CC1)C2	715870718	MRSKTJWFOYGNDB-UHFFFAOYSA-N	198.031	-1.790	50	10	AAGE	
COc1ncnc(B(O)O)c1C	1881461094	FSDYMVYAZDYJPQ-UHFFFAOYSA-N	167.961	-1.527	50	10	AAGE	
NNC(=O)CN1[C@H]2CC[C@@H](C2)[C@H]1CO	1885165603	CPUVLLRHMVTGNQ-BIIVOSGPSA-N	199.254	-1.179	50	10	AAGE	
C[C@@H](CN(C)C1COC1)C(=O)NN	1915652132	ZEYHYZOBAMFSCA-LURJTMIESA-N	187.243	-1.057	50	10	AAGE	
NNC(=O)N[C@@H]1CNC[C@@H]1F	1923843871	PQLKBZUFHYXESH-IUYQGCFVSA-N	162.168	-1.531	50	10	AAGE	
CON(C)CCC(=O)NN	1928677176	VKLCVKBFGNLOMB-UHFFFAOYSA-N	147.178	-1.140	50	10	AAGE	
NC1(B(O)O)C[C@@H]2COC[C@H]2C1	1934819159	CEXOZXBNTSHXNG-PHDIDXHHSA-N	171.005	-1.248	50	10	AAGE	
NNC(=O)N1CC2(CCC(=O)NC2)C1	2241350984	STZDIAULYUHLHH-UHFFFAOYSA-N	198.226	-1.218	50	10	AAGE	
C[C@H](NC(=O)C(=O)NN)C(N)=O	35797058	ULMYPVXZDJHATO-REOHCLBHSA-N	174.160	-3.034	50	10	AAGE	
NNC(=O)C(=O)NCCCCCO	58851006	HTVFOIRPKRKOMY-UHFFFAOYSA-N	189.215	-1.745	50	10	AAGE	
CC(=O)O[C@@H]1C(C=O)=CC(=O)[C@@H]1O	75576381	BAHPNTWLZYOEAX-JGVFFNPUSA-N	184.147	-1.013	50	10	AAGE	
NNC(=O)N1CC[C@@H](CO)C1	156848091	QZWLQPMFPYRVQI-RXMQYKEDSA-N	159.189	-1.116	50	10	AAGE	
NC(=O)Nc1ccc(B(O)O)cc1F	203611600	VSUQCLKLPHBNQS-UHFFFAOYSA-N	197.962	-1.004	50	10	AAGE	
N[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@@H](N)[C@@H]1Cl	306983190	SMAXJMCZRABISI-DZOCOKBZSA-N	196.634	-2.655	50	10	AAGE	
CC[C@@H](O)C(=O)NNC(C)=O	307293103	OMPNAOGNKYKAOB-RXMQYKEDSA-N	160.173	-1.075	50	10	AAGE	
COC(C)(C)C(=O)NNC(=O)CO	308480305	NAFGYGZVNKZRNF-UHFFFAOYSA-N	190.199	-1.449	50	10	AAGE	
NNC(=O)[C@H](N)Cc1cc[n+]([O-])cc1	687728482	GSYSQXDURZNISZ-SSDOTTSWSA-N	196.210	-1.820	50	10	AAGE	
NC(=O)NNC(=O)Cn1cccn1	700869618	ORMFAJNDDWNQRX-UHFFFAOYSA-N	183.171	-1.417	50	10	AAGE	
NNC(=O)C12COC(CO)(C1)C2	1881542560	WEZWRSSYNQXFHN-UHFFFAOYSA-N	172.184	-1.482	50	10	AAGE	
O=C(C#CB(O)O)N1CC[C@H](CO)C1	2241467847	BWAPEUXVZUOMMH-ZETCQYMHSA-N	196.999	-2.157	50	10	AAGE	
Cc1ccnc(C(N)=O)c1B(O)O	2241495936	OHWAMMUFINUBBD-UHFFFAOYSA-N	179.972	-1.831	50	10	AAGE	
C=C[C@H](NC(=O)C#CB(O)O)C(=O)O	2241585173	ZQBRHRDRCQPODU-YFKPBYRVSA-N	196.955	-2.243	50	10	AAGE	
CNC(=O)N(N)C[C@H](C)O	59631804	JPFGHPSGUPOOCH-BYPYZUCNSA-N	147.178	-1.118	50	10	AAGE	
CNCCN(C)[C@H](C)C(=O)NN	70534926	NZEWTPLOMBLMGC-ZCFIWIBFSA-N	174.248	-1.484	50	10	AAGE	
C[C@]1(O)NC(=O)OC1=O	100223056	NKKGGKDVSHPUMY-SCSAIBSYSA-N	131.087	-1.039	50	10	AAGE	
Nc1cc(B(O)O)cc(=O)[nH]1	206086574	PNBCIVUOPVFAPY-UHFFFAOYSA-N	153.934	-2.363	50	10	AAGE	
CC(=O)N[C@H](CN=C=O)C(=O)O	238138749	NGTVIWCYVMCYJF-RXMQYKEDSA-N	172.140	-1.089	50	10	AAGE	
C[C@H](O)[C@]1(O)C=C[C@@](O)(C#N)[C@@H]1O	238430553	HGQUNQCSXPPEAJ-RULNZFCNSA-N	185.179	-1.716	50	10	AAGE	
Nc1nc2ccc(B(O)O)cc2[nH]1	306655196	KIAZDCDQLPFHIX-UHFFFAOYSA-N	176.972	-1.175	50	10	AAGE	
O=C(CO)N/N=C1\C=C(O)CN1	306868026	QHSQEKQHYAGANE-UHFFFAOYSA-N	171.156	-1.547	50	10	AAGE	
C[C@H](C(=O)NN)N1CC(C)(O)C1	307628556	MIPWGMHQNJNJKP-RXMQYKEDSA-N	173.216	-1.569	50	10	AAGE	
CC(=O)NCCC(=O)N(C)N	704676784	WBJBUVMCCKHQOI-UHFFFAOYSA-N	159.189	-1.155	50	10	AAGE	
NNC(=O)CN1CCC2(COC2)C1	1915567967	MBEKXDMWXIIRQI-UHFFFAOYSA-N	185.227	-1.301	50	10	AAGE	
NNC(=O)[C@@H]1CO[C@@H]2COC[C@H]21	1953462391	ISGIFOWIXJXDBR-KVQBGUIXSA-N	172.184	-1.362	50	10	AAGE	
O=C(Nn1cnnc1)[C@H]1C[C@@H]1B(O)O	2241496251	QJPXXVLRSQTXRY-WHFBIAKZSA-N	195.975	-1.789	50	10	AAGE	
C=CC(=O)Nc1ncc(B(O)O)s1	2241554301	BNPSJKDLQHBYOB-UHFFFAOYSA-N	198.012	-1.053	50	10	AAGE	
CCOC[C@H](C)NC(=O)C(=O)NN	44682261	ULVIJFRKFVROJB-YFKPBYRVSA-N	189.215	-1.483	50	10	AAGE	
CCNCC(=O)NN	58848486	KYVJWDBLFYJOIZ-UHFFFAOYSA-N	117.152	-1.414	50	10	AAGE	
NNC(=O)[C@H](N)CCC(=O)O	82962594	HACMXPVQBHWNHX-GSVOUGTGSA-N	161.161	-1.832	50	10	AAGE	
C[C@]1(C(=O)NN)COC[C@H]1N	85395518	ZXLWCUAMVVTRKW-XINAWCOVSA-N	159.189	-1.660	50	10	AAGE	
N#C/C(N)=C(/C#N)N(N)C=N	204977688	ONRXFGZFQIYHPJ-AGRCOCRUSA-N	150.145	-1.013	50	10	AAGE	
CCNC(=O)NNC(=O)C1COC1	306499509	WEHSNEXIKBJJRQ-UHFFFAOYSA-N	187.199	-1.017	50	10	AAGE	
C=CCn1ccc(B(O)O)n1	575449461	LEBWSUSFJUGRLV-UHFFFAOYSA-N	151.962	-1.251	50	10	AAGE	
O=C(Cn1cccn1)NCB(O)O	701944851	PSKTWGKRYLQSPE-UHFFFAOYSA-N	182.976	-1.989	50	10	AAGE	
C[C@H](OCC1CN(C)C1)C(=O)NN	1886370072	HMVFZYXEUANMHW-LURJTMIESA-N	187.243	-1.057	50	10	AAGE	
NNC(=O)CN1C[C@H]2CC(O)C[C@@H]2C1	1886544659	WMRYMCAZJBXYAT-RNFRBKRXSA-N	199.254	-1.321	50	10	AAGE	
O=C(O)CCC(=O)NCB(O)O	1923804533	RPIXQBBHJSJOPT-UHFFFAOYSA-N	174.949	-2.021	50	10	AAGE	
COC[C@@H](N)CC(=O)NN(C)C	1929904746	KTTKDPMFMMVGAN-LURJTMIESA-N	175.232	-1.057	50	10	AAGE	
COCCOC[C@@H](N)[C@@H](O)C#N	1952813525	HVYRQEAOMOLDPP-RQJHMYQMSA-N	174.200	-1.139	50	10	AAGE	
NNC(=O)NCCCNC(N)=O	1953395473	NMNODDTYHMHQSK-UHFFFAOYSA-N	175.192	-1.782	50	10	AAGE	
C[C@@H](O)CNc1cc(B(O)O)ccn1	2210067934	IQOJVKQDZIJXJO-ZCFIWIBFSA-N	196.015	-1.446	50	10	AAGE	
C=CCNC(=O)c1cc(B(O)O)co1	2241754239	AGJJJMYCXRZJGR-UHFFFAOYSA-N	194.983	-1.125	50	10	AAGE	
NC(=O)NNC(=O)[C@H]1COCCO1	70044674	YIECCPHXJRNEMQ-SCSAIBSYSA-N	189.171	-1.899	50	10	AAGE	
NNC(=O)NC1CS(=O)(=O)C1	307594566	KIHNGHNDXRFKBW-UHFFFAOYSA-N	179.201	-2.044	50	10	AAGE	
CO[C@]1(CO)CCN(C(=O)NN)C1	402719260	MLWBSRGCVUNRGS-SSDOTTSWSA-N	189.215	-1.347	50	10	AAGE	
NNC(=O)[C@@H]1CNCC12CC2	715916374	UMRLQZGCUZEYHC-YFKPBYRVSA-N	155.201	-1.024	50	10	AAGE	
NNC(=O)[C@@H](F)CC1CNC1	1880211205	BSQYMGWDWXYMFT-YFKPBYRVSA-N	161.180	-1.076	50	10	AAGE	
O=C(NCC#CB(O)O)[C@]12CC[C@@H]1C2	1895048795	DNLOGRJDMRIYCN-APPZFPTMSA-N	193.011	-1.082	50	10	AAGE	
